TIMESTAMP,AZ,DIF,GHI,Temp,WS,ZE,GHI_GND,IDC_GND,PAC_GND,PDC_GND,POA_GND,T_GND,VDC_GND,VPV_GND
2017-06-16 15:00:00-05:00,84.50816666666667,188.14124315696478,171.81566655345551,25.570666666666668,0.8995500000000001,44.7815,158.05929155208025,125.59649999999996,33.97383333333334,41.95183333333334,152.51330986870897,27.59733333333333,340.16000000000014,316.6858333333333
2017-06-16 16:00:00-05:00,94.17333333333333,127.91148765387956,113.3785773166533,25.9115,1.2346833333333331,56.37699999999997,107.23082892813048,91.91833333333327,26.43538333333333,30.74265,106.92817784050455,27.154333333333337,336.06166666666667,338.0683333333334
2017-06-16 17:00:00-05:00,102.80166666666666,47.22787173229872,37.28348806233918,25.20700000000001,1.1573666666666662,67.84283333333333,34.94630039892973,39.471333333333334,8.841083333333334,13.409966666666667,40.016811342926125,25.916166666666662,340.6916666666667,342.71166666666676
2017-06-16 18:00:00-05:00,111.31,20.056497046053966,11.273803890843586,24.84166666666666,1.3806666666666674,78.89916666666666,6.928273924655187,11.756499999999999,1.1935500000000006,3.9415333333333336,13.372560004799636,25.44383333333333,347.68833333333333,349.9283333333333
2017-06-16 19:00:00-05:00,117.27619047619048,10.018832370225928,2.251080475765451,24.628095238095245,1.9399047619047622,85.96190476190475,-1.1993582489146812,8.224523809523808,0.3772380952380952,2.643666666666667,5.131489556903515,25.171904761904763,334.64761904761906,336.7571428571429
2017-06-17 05:00:00-05:00,-113.88076923076922,31.02346816007493,24.57902902438496,22.06173076923076,1.1908653846153845,82.00269230769231,24.313767588265403,17.736865384615385,4.983230769230769,6.126730769230767,28.588055234252195,22.463269230769225,344.63461538461536,334.7155769230768
2017-06-17 06:00:00-05:00,-105.845,63.715630780954584,55.82729847067455,22.27816666666666,1.4891000000000003,71.87016666666665,56.439988260461455,49.096666666666664,13.40605,16.89525,59.062295595983,22.976999999999986,344.2033333333333,346.34499999999997
2017-06-17 07:00:00-05:00,-97.34666666666668,77.24105475537073,68.69097534933603,22.370499999999993,1.6413000000000002,60.51666666666666,57.960683755927946,55.905833333333334,14.028499999999996,19.192333333333334,60.56785303147733,23.000833333333333,343.36333333333346,345.6566666666666
2017-06-17 08:00:00-05:00,-88.20499999999998,158.87382430096358,147.2917462159601,22.976833333333328,1.9016499999999996,48.93249999999998,141.59498818670846,118.76016666666669,34.65633333333334,40.6495,139.08470962031325,23.938166666666678,342.28833333333336,344.28166666666675
2017-06-17 09:00:00-05:00,-77.02366666666668,144.73822943010347,133.7275379073181,23.042333333333342,2.563083333333333,37.431666666666665,130.21155036395174,114.70733333333335,32.42850000000001,39.18149999999999,129.56944127437768,23.92633333333333,341.515,343.58833333333337
2017-06-17 10:00:00-05:00,-60.54933333333334,228.6252362579948,215.07926388024075,23.478500000000007,2.3706333333333336,26.617000000000004,183.32699708040198,155.23,45.53033333333333,52.91466666666668,179.77771658383915,24.370833333333334,340.89500000000004,342.785
2017-06-17 11:00:00-05:00,-30.87716666666667,459.4406789754518,445.2137944289037,24.48833333333335,2.6362999999999994,18.25616666666667,425.8660844395488,326.2516666666667,98.5563333333333,107.47183333333332,415.07424992919135,26.584666666666656,330.4266666666665,332.34666666666664
2017-06-17 12:00:00-05:00,15.192299999999998,507.57815429270823,646.1024329294088,25.59933333333333,2.5426499999999996,16.63466666666667,612.0641872365399,453.21333333333337,132.19616666666664,144.36166666666665,616.6956201725964,28.335833333333337,321.9099999999999,323.7316666666666
2017-06-17 13:00:00-05:00,51.90683333333334,409.8568752885091,665.0803195125851,26.975999999999985,2.469216666666667,23.1275,764.9119282046761,551.3216666666667,156.63533333333334,171.79316666666668,777.2335842186366,29.162999999999997,315.84333333333336,317.8366666666667
2017-06-17 14:00:00-05:00,71.94366666666666,275.195857450338,580.4182715202506,27.913999999999994,2.7589666666666672,33.3735,566.6532033478777,438.7083333333334,122.28399999999998,137.40566666666663,573.127857643627,30.521333333333335,316.1499999999999,317.8783333333333
2017-06-17 15:00:00-05:00,84.49749999999999,256.64594887340144,406.22220807877926,28.401500000000002,3.028516666666667,44.724833333333336,410.05322257509647,326.02833333333336,90.62233333333334,103.564,405.3385614135234,30.460166666666666,318.83666666666664,320.8683333333334
2017-06-17 16:00:00-05:00,94.16833333333335,203.0244823229515,357.22024844070035,28.409833333333328,3.3117333333333336,56.32116666666664,291.6290447557063,224.0683333333333,61.608999999999995,73.03749999999998,276.9720740642068,29.995833333333334,326.6650000000001,328.58833333333337
2017-06-17 17:00:00-05:00,102.79166666666666,121.30320128298973,176.5905788363176,28.009333333333338,3.7860833333333344,67.78833333333336,190.1780488865743,135.18683333333334,33.856833333333334,44.74266666666666,163.50611684657932,29.046500000000005,331.5299999999999,333.5283333333333
2017-06-17 18:00:00-05:00,111.30166666666666,54.39548017614979,84.52794372805725,27.625999999999987,2.944583333333335,78.84483333333331,73.75176262429893,53.25499999999998,8.372766666666665,17.949250000000003,56.71056349582342,28.142333333333326,341.3233333333333,343.3666666666667
2017-06-17 19:00:00-05:00,117.86896551724138,18.50769547907065,17.241014200081572,27.23137931034483,2.184241379310345,86.55862068965519,7.476480882272475,20.979655172413796,0.6482758620689657,6.680689655172414,10.185408737577427,27.085862068965525,330.9655172413793,333.11724137931026
